44.306358,-78.35281099999999,252.6400299072266
44.306358,-78.35188419999999,249.8506317138672
44.306358,-78.35095739999998,245.892333984375
44.306358,-78.3500306,243.3257293701172
44.306358,-78.3491038,242.32373046875
44.306358,-78.34817699999999,239.3069305419922
44.306358,-78.34725019999999,233.3031768798828
44.306358,-78.34632339999999,228.9232330322266
44.306358,-78.3453966,228.1668243408203
44.306358,-78.3444698,229.072021484375
44.306358,-78.343543,231.0743103027344
44.306358,-78.3426162,230.071533203125
44.306358,-78.34168939999999,226.7707061767578
44.306358,-78.3407626,222.5365905761719
44.306358,-78.3398358,218.7922210693359
44.306358,-78.338909,217.3128967285156
44.306358,-78.3379822,215.5081939697266
44.306358,-78.3370554,207.3017425537109
44.306358,-78.33612860000001,205.3237915039062
44.306358,-78.33520180000001,206.0077362060547
44.307284800000005,-78.35281099999999,252.6527709960938
44.307284800000005,-78.35188419999999,252.6882629394531
44.307284800000005,-78.35095739999998,248.1940155029297
44.307284800000005,-78.3500306,244.0314636230469
44.307284800000005,-78.3491038,242.9945526123047
44.307284800000005,-78.34817699999999,241.2709655761719
44.307284800000005,-78.34725019999999,237.9398040771484
44.307284800000005,-78.34632339999999,232.4113006591797
44.307284800000005,-78.3453966,228.8903350830078
44.307284800000005,-78.3444698,229.6947631835938
44.307284800000005,-78.343543,230.3991088867188
44.307284800000005,-78.3426162,228.6636352539062
44.307284800000005,-78.34168939999999,225.0323028564453
44.307284800000005,-78.3407626,222.7078857421875
44.307284800000005,-78.3398358,217.4700469970703
44.307284800000005,-78.338909,215.2372283935547
44.307284800000005,-78.3379822,215.1855316162109
44.307284800000005,-78.3370554,208.0858001708984
44.307284800000005,-78.33612860000001,206.9094696044922
44.307284800000005,-78.33520180000001,206.2937774658203
44.3082116,-78.35281099999999,250.5796203613281
44.3082116,-78.35188419999999,251.9598693847656
44.3082116,-78.35095739999998,251.1647491455078
44.3082116,-78.3500306,247.7087249755859
44.3082116,-78.3491038,243.739013671875
44.3082116,-78.34817699999999,243.8006591796875
44.3082116,-78.34725019999999,241.3212890625
44.3082116,-78.34632339999999,239.7781066894531
44.3082116,-78.3453966,233.6846008300781
44.3082116,-78.3444698,232.3795013427734
44.3082116,-78.343543,230.4653930664062
44.3082116,-78.3426162,226.5842590332031
44.3082116,-78.34168939999999,223.7861633300781
44.3082116,-78.3407626,220.9381256103516
44.3082116,-78.3398358,216.5413055419922
44.3082116,-78.338909,214.7966003417969
44.3082116,-78.3379822,212.5445709228516
44.3082116,-78.3370554,208.776123046875
44.3082116,-78.33612860000001,207.4002838134766
44.3082116,-78.33520180000001,206.6722412109375
44.3091384,-78.35281099999999,249.4965667724609
44.3091384,-78.35188419999999,251.0845642089844
44.3091384,-78.35095739999998,251.6458435058594
44.3091384,-78.3500306,249.6156616210938
44.3091384,-78.3491038,245.4195861816406
44.3091384,-78.34817699999999,244.1856079101562
44.3091384,-78.34725019999999,245.3245086669922
44.3091384,-78.34632339999999,244.6035461425781
44.3091384,-78.3453966,240.3297119140625
44.3091384,-78.3444698,234.8071746826172
44.3091384,-78.343543,231.3403015136719
44.3091384,-78.3426162,227.0383758544922
44.3091384,-78.34168939999999,223.8364868164062
44.3091384,-78.3407626,218.7035064697266
44.3091384,-78.3398358,215.2620239257812
44.3091384,-78.338909,212.2578735351562
44.3091384,-78.3379822,209.3470764160156
44.3091384,-78.3370554,208.8308868408203
44.3091384,-78.33612860000001,209.9251098632812
44.3091384,-78.33520180000001,209.1482391357422
44.3100652,-78.35281099999999,246.0764312744141
44.3100652,-78.35188419999999,249.5396728515625
44.3100652,-78.35095739999998,251.7620239257812
44.3100652,-78.3500306,249.8360900878906
44.3100652,-78.3491038,247.52880859375
44.3100652,-78.34817699999999,245.9235229492188
44.3100652,-78.34725019999999,244.0332183837891
44.3100652,-78.34632339999999,248.126708984375
44.3100652,-78.3453966,244.4615783691406
44.3100652,-78.3444698,237.2584533691406
44.3100652,-78.343543,233.1872711181641
44.3100652,-78.3426162,228.3205108642578
44.3100652,-78.34168939999999,221.9566345214844
44.3100652,-78.3407626,218.9316558837891
44.3100652,-78.3398358,214.8137512207031
44.3100652,-78.338909,209.1632232666016
44.3100652,-78.3379822,210.7300262451172
44.3100652,-78.3370554,211.138671875
44.3100652,-78.33612860000001,211.2201995849609
44.3100652,-78.33520180000001,211.4555969238281
44.310992,-78.35281099999999,240.2804718017578
44.310992,-78.35188419999999,246.2676849365234
44.310992,-78.35095739999998,249.1168975830078
44.310992,-78.3500306,249.5523223876953
44.310992,-78.3491038,246.8947448730469
44.310992,-78.34817699999999,245.7555999755859
44.310992,-78.34725019999999,243.6402130126953
44.310992,-78.34632339999999,246.6394500732422
44.310992,-78.3453966,248.5745697021484
44.310992,-78.3444698,241.9903564453125
44.310992,-78.343543,233.6393127441406
44.310992,-78.3426162,230.6005554199219
44.310992,-78.34168939999999,226.7657165527344
44.310992,-78.3407626,221.8543701171875
44.310992,-78.3398358,216.8638000488281
44.310992,-78.338909,212.2890625
44.310992,-78.3379822,217.2947845458984
44.310992,-78.3370554,214.6889343261719
44.310992,-78.33612860000001,211.5713653564453
44.310992,-78.33520180000001,210.6878662109375
44.3119188,-78.35281099999999,227.3805847167969
44.3119188,-78.35188419999999,233.630615234375
44.3119188,-78.35095739999998,245.9405212402344
44.3119188,-78.3500306,246.9309387207031
44.3119188,-78.3491038,246.9048614501953
44.3119188,-78.34817699999999,245.3846893310547
44.3119188,-78.34725019999999,242.5838623046875
44.3119188,-78.34632339999999,245.7901916503906
44.3119188,-78.3453966,247.5476379394531
44.3119188,-78.3444698,245.1547241210938
44.3119188,-78.343543,239.1773986816406
44.3119188,-78.3426162,233.8291473388672
44.3119188,-78.34168939999999,226.7242431640625
44.3119188,-78.3407626,218.2013244628906
44.3119188,-78.3398358,214.0169677734375
44.3119188,-78.338909,215.0709075927734
44.3119188,-78.3379822,221.1631011962891
44.3119188,-78.3370554,219.3827667236328
44.3119188,-78.33612860000001,214.2472534179688
44.3119188,-78.33520180000001,209.5572814941406
44.312845599999996,-78.35281099999999,229.8272094726562
44.312845599999996,-78.35188419999999,229.1230926513672
44.312845599999996,-78.35095739999998,229.7866363525391
44.312845599999996,-78.3500306,239.4650268554688
44.312845599999996,-78.3491038,238.8854217529297
44.312845599999996,-78.34817699999999,238.2572174072266
44.312845599999996,-78.34725019999999,234.7379302978516
44.312845599999996,-78.34632339999999,236.4978790283203
44.312845599999996,-78.3453966,236.9570007324219
44.312845599999996,-78.3444698,239.4340667724609
44.312845599999996,-78.343543,234.8107452392578
44.312845599999996,-78.3426162,226.4729309082031
44.312845599999996,-78.34168939999999,218.9625396728516
44.312845599999996,-78.3407626,214.1792449951172
44.312845599999996,-78.3398358,224.5702209472656
44.312845599999996,-78.338909,225.5531158447266
44.312845599999996,-78.3379822,220.9615478515625
44.312845599999996,-78.3370554,221.4516448974609
44.312845599999996,-78.33612860000001,218.8372802734375
44.312845599999996,-78.33520180000001,214.3867645263672
44.3137724,-78.35281099999999,234.6034698486328
44.3137724,-78.35188419999999,228.9529266357422
44.3137724,-78.35095739999998,226.9209442138672
44.3137724,-78.3500306,230.3989868164062
44.3137724,-78.3491038,233.1006774902344
44.3137724,-78.34817699999999,229.7005462646484
44.3137724,-78.34725019999999,226.00048828125
44.3137724,-78.34632339999999,224.1572875976562
44.3137724,-78.3453966,222.4371490478516
44.3137724,-78.3444698,221.433837890625
44.3137724,-78.343543,219.533203125
44.3137724,-78.3426162,216.8942718505859
44.3137724,-78.34168939999999,215.8609771728516
44.3137724,-78.3407626,218.5547180175781
44.3137724,-78.3398358,231.0547027587891
44.3137724,-78.338909,227.1293792724609
44.3137724,-78.3379822,222.3551940917969
44.3137724,-78.3370554,221.1935882568359
44.3137724,-78.33612860000001,221.947021484375
44.3137724,-78.33520180000001,219.4464721679688
